dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats
lfw,arcface-7972a704552df378345f,pca,pca_256,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_entropy,angular_error_rad,9122,1674,0.048051028691766924,0.95,-0.04434949128798092,0.14161934555806782,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_entropy,reconstruction_mse,9122,1674,0.048051738850832575,0.95,-0.046191273758001694,0.13240196929060793,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_entropy,top1_score_drift,9122,1674,-0.0011027937141766682,0.95,-0.02173531011656917,0.01980492378649919,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_entropy,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_entropy,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,maximum_region_concentration,angular_error_rad,9122,1674,-0.040825624777175724,0.95,-0.08968877614629016,0.004014360752703343,500
lfw,arcface-7972a704552df378345f,pca,pca_256,maximum_region_concentration,reconstruction_mse,9122,1674,-0.04082891170872137,0.95,-0.08464454712308225,0.0033018717102757636,500
lfw,arcface-7972a704552df378345f,pca,pca_256,maximum_region_concentration,top1_score_drift,9122,1674,-0.010074947825383864,0.95,-0.03072185592219691,0.010109597955023468,500
lfw,arcface-7972a704552df378345f,pca,pca_256,maximum_region_concentration,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,maximum_region_concentration,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,left_right_asymmetry,angular_error_rad,9122,1674,-0.04463497351690071,0.95,-0.12303487664629703,0.033543462958063,500
lfw,arcface-7972a704552df378345f,pca,pca_256,left_right_asymmetry,reconstruction_mse,9122,1674,-0.04463534832604214,0.95,-0.11638143407280933,0.03880834177750974,500
lfw,arcface-7972a704552df378345f,pca,pca_256,left_right_asymmetry,top1_score_drift,9122,1674,-0.00914967726334338,0.95,-0.02943332122688763,0.009367063999652198,500
lfw,arcface-7972a704552df378345f,pca,pca_256,left_right_asymmetry,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,left_right_asymmetry,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_x,angular_error_rad,9122,1674,0.014298558423880395,0.95,-0.025740072715676104,0.05965956609231771,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_x,reconstruction_mse,9122,1674,0.014297437943852125,0.95,-0.0237089813736232,0.060698478445172434,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_x,top1_score_drift,9122,1674,-0.022890815217735252,0.95,-0.043147688178361114,0.0012101624414076976,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_x,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_x,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_y,angular_error_rad,9122,1674,0.06302636647605142,0.95,0.001888398698475107,0.12340685085210581,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_y,reconstruction_mse,9122,1674,0.06302901971742828,0.95,0.007019122580791722,0.12828829406337303,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_y,top1_score_drift,9122,1674,0.010027158294211478,0.95,-0.00992325472829256,0.03261766437851295,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_y,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_center_y,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_spread,angular_error_rad,9122,1674,0.03581540714107007,0.95,-0.04882793607202651,0.13077649046990183,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_spread,reconstruction_mse,9122,1674,0.035816979789154886,0.95,-0.047906514542644774,0.13905360659546284,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_spread,top1_score_drift,9122,1674,-0.003222132634811383,0.95,-0.022248018327757045,0.016494374141046767,500
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_spread,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_256,saliency_spread,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_left,angular_error_rad,9122,1674,-0.00892372251334416,0.95,-0.07617874258240255,0.057675461441264,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_left,reconstruction_mse,9122,1674,-0.008937551478210907,0.95,-0.0890084477376545,0.05726759539286519,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_left,top1_score_drift,9122,1674,0.0026372680449527875,0.95,-0.016009155687729582,0.022146363650747975,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_left,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_left,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_right,angular_error_rad,9122,1674,-0.06811958952502982,0.95,-0.11692375300297593,-0.002474613439439327,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_right,reconstruction_mse,9122,1674,-0.06812194974168566,0.95,-0.11538786407954056,-0.0016841438083190976,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_right,top1_score_drift,9122,1674,-0.012921556444346163,0.95,-0.034660547462728515,0.006177624690525101,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_right,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_top_right,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_left,angular_error_rad,9122,1674,0.0511736076740091,0.95,-0.009101847087250757,0.09813325297626026,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_left,reconstruction_mse,9122,1674,0.05117873332816235,0.95,-0.008974842076595008,0.10353412586939861,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_left,top1_score_drift,9122,1674,0.010206693138256435,0.95,-0.010666838640784238,0.02790563229619993,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_left,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_left,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_right,angular_error_rad,9122,1674,0.07335882112875781,0.95,0.01777615362923879,0.13398536324907645,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_right,reconstruction_mse,9122,1674,0.07336456010953336,0.95,0.019222410950487847,0.1352003084246565,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_right,top1_score_drift,9122,1674,0.008809780973795773,0.95,-0.00920314075151495,0.029771776000291617,500
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_right,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,quadrant_bottom_right,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_entropy,angular_error_rad,9122,1674,0.058738113149157785,0.95,-0.05215974301831498,0.1614646736861366,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_entropy,reconstruction_mse,9122,1674,0.05873003710842864,0.95,-0.052313285046278524,0.17592564153281479,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_entropy,top1_score_drift,9122,1674,-0.01797451496444318,0.95,-0.03490480327272352,-0.00032488262708342373,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_entropy,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_entropy,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,maximum_region_concentration,angular_error_rad,9122,1674,-0.053158437295884035,0.95,-0.11093112708096796,-0.0010630231281480386,500
lfw,arcface-7972a704552df378345f,pca,pca_32,maximum_region_concentration,reconstruction_mse,9122,1674,-0.05315108115187484,0.95,-0.09670111328546245,-4.424549296296587e-05,500
lfw,arcface-7972a704552df378345f,pca,pca_32,maximum_region_concentration,top1_score_drift,9122,1674,-0.012987814097990331,0.95,-0.03155262160740261,0.005964806601580923,500
lfw,arcface-7972a704552df378345f,pca,pca_32,maximum_region_concentration,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,maximum_region_concentration,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_right_asymmetry,angular_error_rad,9122,1674,-0.06198817743076204,0.95,-0.1534351630513376,0.03546718847837121,500
lfw,arcface-7972a704552df378345f,pca,pca_32,left_right_asymmetry,reconstruction_mse,9122,1674,-0.061981486633857975,0.95,-0.14997621102384864,0.03308766930567503,500
lfw,arcface-7972a704552df378345f,pca,pca_32,left_right_asymmetry,top1_score_drift,9122,1674,-0.0005860300910257173,0.95,-0.02149562454781466,0.01628721200987493,500
lfw,arcface-7972a704552df378345f,pca,pca_32,left_right_asymmetry,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,left_right_asymmetry,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_x,angular_error_rad,9122,1674,0.027493563632640407,0.95,-0.01402128908705157,0.07890945110100883,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_x,reconstruction_mse,9122,1674,0.027495658641774612,0.95,-0.013963891787271194,0.07907129936509363,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_x,top1_score_drift,9122,1674,-0.007937756262497393,0.95,-0.02720007337138249,0.00976248244957492,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_x,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_x,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_y,angular_error_rad,9122,1674,0.06863159108555468,0.95,-0.006273289705922186,0.14158771546755017,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_y,reconstruction_mse,9122,1674,0.06863641405845,0.95,-0.011833614000335271,0.14608332953766953,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_y,top1_score_drift,9122,1674,0.007233114881278151,0.95,-0.013429105901119506,0.028005112106349147,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_y,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_center_y,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_spread,angular_error_rad,9122,1674,0.01914995627021237,0.95,-0.07783785257497221,0.13918136680301246,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_spread,reconstruction_mse,9122,1674,0.019170979748334826,0.95,-0.0832928466688149,0.1246368253413818,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_spread,top1_score_drift,9122,1674,0.0016640490014432807,0.95,-0.018941175325993147,0.020921633796251733,500
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_spread,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_32,saliency_spread,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_left,angular_error_rad,9122,1674,-0.013808806490732746,0.95,-0.08039009751828428,0.03956336263270776,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_left,reconstruction_mse,9122,1674,-0.01382688931655577,0.95,-0.08295205578531878,0.045209690150369665,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_left,top1_score_drift,9122,1674,0.006214279250796407,0.95,-0.013458676356612161,0.024040680030757856,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_left,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_left,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_right,angular_error_rad,9122,1674,-0.07968376449429787,0.95,-0.12293044678975093,-0.02704036753616123,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_right,reconstruction_mse,9122,1674,-0.07965175858038528,0.95,-0.119875374740286,-0.023990810796482756,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_right,top1_score_drift,9122,1674,0.0012380945354739533,0.95,-0.018820910319225868,0.02157675736321369,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_right,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_top_right,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_left,angular_error_rad,9122,1674,0.0645527680520568,0.95,0.014509067576940256,0.10937080036279168,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_left,reconstruction_mse,9122,1674,0.06449965487702769,0.95,0.010829896583226261,0.10595499989328684,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_left,top1_score_drift,9122,1674,0.00451774659938488,0.95,-0.01744352937338578,0.025850789958103887,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_left,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_left,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_right,angular_error_rad,9122,1674,0.06809557536686406,0.95,0.02410805950441944,0.126599813731649,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_right,reconstruction_mse,9122,1674,0.06810280796865747,0.95,0.02364543575371042,0.12042175578423586,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_right,top1_score_drift,9122,1674,-0.009944580506744963,0.95,-0.027452550722013504,0.009967072728303454,500
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_right,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,quadrant_bottom_right,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_entropy,angular_error_rad,9122,1674,0.04991148935121472,0.95,-0.05127698272078923,0.14580697823879238,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_entropy,reconstruction_mse,9122,1674,0.04985754558448285,0.95,-0.059930757889111855,0.1588431929749707,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_entropy,top1_score_drift,9122,1674,-0.004407852839704264,0.95,-0.025267733923889927,0.012640595700965486,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_entropy,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_entropy,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,maximum_region_concentration,angular_error_rad,9122,1674,-0.04362037813943715,0.95,-0.09449639164697406,0.002989290443652916,500
lfw,arcface-7972a704552df378345f,pca,pca_384,maximum_region_concentration,reconstruction_mse,9122,1674,-0.04357391988551106,0.95,-0.09517193203835145,0.005259962841424066,500
lfw,arcface-7972a704552df378345f,pca,pca_384,maximum_region_concentration,top1_score_drift,9122,1674,-0.003830828839242703,0.95,-0.024619267517341056,0.016214663606073033,500
lfw,arcface-7972a704552df378345f,pca,pca_384,maximum_region_concentration,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,maximum_region_concentration,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_right_asymmetry,angular_error_rad,9122,1674,-0.05450175710143477,0.95,-0.14182681398280497,0.03570797170987492,500
lfw,arcface-7972a704552df378345f,pca,pca_384,left_right_asymmetry,reconstruction_mse,9122,1674,-0.05448825116673339,0.95,-0.13561827125486345,0.03939468276635922,500
