case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-7c584499fb95b93c6600,population-dbf044df999d4f4475dfda05,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0018,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0353113412857055,True,False,False,True,True,1.2098684891525222,True,high_error,2,42,8
gradcam-cc33ec1855d64e8f2406,population-dbf044df999d4f4475dfda05,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0008,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0390452742576599,True,False,False,True,True,1.2030144373811478,True,high_error,3,42,8
gradcam-5ae97eec33d3abf6c4e6,population-dbf044df999d4f4475dfda05,lfw,lfw:Sophia_Loren:Sophia_Loren_0007,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0603624582290649,True,False,False,True,True,1.1954861781845705,True,high_error,4,42,8
gradcam-53a91838a69a04ff5b70,population-dbf044df999d4f4475dfda05,lfw,lfw:Goldie_Hawn:Goldie_Hawn_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0130870938301086,True,False,False,True,True,1.1933076351270049,True,high_error,5,42,8
gradcam-ae1128bdd17e1378d3ea,population-dbf044df999d4f4475dfda05,lfw,lfw:Amelia_Vega:Amelia_Vega_0007,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0951232314109802,True,False,False,True,True,1.188399079316142,True,high_error,6,42,8
gradcam-e65a29505e79f9575cdd,population-dbf044df999d4f4475dfda05,lfw,lfw:Alvaro_Uribe:Alvaro_Uribe_0028,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0260735154151916,True,False,False,True,True,1.1858227309749492,True,high_error,7,42,8
gradcam-7510d3fc32f84f754a41,population-dbf044df999d4f4475dfda05,lfw,lfw:Alvaro_Uribe:Alvaro_Uribe_0024,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0203715562820434,True,False,False,True,True,1.18161194491171,True,high_error,8,42,8
gradcam-dc2dbce0943caf1aaf95,population-dbf044df999d4f4475dfda05,lfw,lfw:Tyron_Garner:Tyron_Garner_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.1430971920490265,False,False,False,True,True,1.2172806476434077,True,rank_flip,1,42,8
gradcam-4d6a992057716540c8f0,population-dbf044df999d4f4475dfda05,lfw,lfw:Rod_Blagojevich:Rod_Blagojevich_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.1180513054132461,False,False,False,True,True,1.1998538920284334,True,rank_flip,2,42,8
gradcam-0b4e0d75740640ba29fc,population-dbf044df999d4f4475dfda05,lfw,lfw:Jean-Claude_Braquet:Jean-Claude_Braquet_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.1894929409027099,False,False,False,True,True,1.1996974271814065,True,rank_flip,3,42,8
gradcam-0844a2c9179a6ab81d5a,population-dbf044df999d4f4475dfda05,lfw,lfw:Victoria_Clarke:Victoria_Clarke_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2377186417579651,False,False,False,True,True,1.1920928407040223,True,rank_flip,4,42,8
gradcam-d7bc5ee2351c783a4ef6,population-dbf044df999d4f4475dfda05,lfw,lfw:Ozzy_Osbourne:Ozzy_Osbourne_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2519664019346237,False,False,False,True,True,1.1884770829201865,True,rank_flip,5,42,8
gradcam-01cd3d965c18234d7757,population-dbf044df999d4f4475dfda05,lfw,lfw:Liu_Mingkang:Liu_Mingkang_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2257218360900879,False,False,False,True,True,1.182586527427559,True,rank_flip,6,42,8
gradcam-7e6b6de92b1499f0a0fb,population-dbf044df999d4f4475dfda05,lfw,lfw:Chris_Byrd:Chris_Byrd_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.1834070682525634,False,False,False,True,True,1.177210784621256,True,rank_flip,7,42,8
gradcam-a28d0af9137032f3cc77,population-dbf044df999d4f4475dfda05,lfw,lfw:Kalpana_Chawla:Kalpana_Chawla_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2001492530107498,False,False,False,True,True,1.1719421127253424,True,rank_flip,8,42,8
gradcam-0149aac834035f667e30,population-dbf044df999d4f4475dfda05,lfw,lfw:David_Beckham:David_Beckham_0008,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.1205167770385742,True,False,False,True,True,0.8663517408983324,True,stable,1,42,8
gradcam-b1a5aef119ec57dd3242,population-dbf044df999d4f4475dfda05,lfw,lfw:Mahmoud_Abbas:Mahmoud_Abbas_0006,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0849531888961792,True,False,False,True,True,0.8668495011285878,True,stable,2,42,8
gradcam-4a627f5f9dca0dc8403e,population-dbf044df999d4f4475dfda05,lfw,lfw:Mahmoud_Abbas:Mahmoud_Abbas_0024,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0864046812057495,True,False,False,True,True,0.8821691177575863,True,stable,3,42,8
gradcam-ed70c08d2832d546983a,population-dbf044df999d4f4475dfda05,lfw,lfw:Tom_Craddick:Tom_Craddick_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.199686974287033,True,False,False,True,True,0.8826574167073482,True,stable,4,42,8
gradcam-300ed15c246e7893be81,population-dbf044df999d4f4475dfda05,lfw,lfw:Jacques_Rogge:Jacques_Rogge_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0460411310195922,True,False,False,True,True,0.8873411980045002,True,stable,5,42,8
gradcam-5697ad67e7b258f98278,population-dbf044df999d4f4475dfda05,lfw,lfw:Kjell_Magne_Bondevik:Kjell_Magne_Bondevik_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2483628094196319,True,False,False,True,True,0.8886024585100112,True,stable,6,42,8
gradcam-a05e79f1c6fe542b4874,population-dbf044df999d4f4475dfda05,lfw,lfw:Gray_Davis:Gray_Davis_0025,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0410177111625671,True,False,False,True,True,0.8891115594689993,True,stable,7,42,8
gradcam-d8a5610f6330c74b8481,population-dbf044df999d4f4475dfda05,lfw,lfw:Mahmoud_Abbas:Mahmoud_Abbas_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.1156356334686279,True,False,False,True,True,0.889473716990458,True,stable,8,42,8
gradcam-fa10df80bf64dda8c349,population-dbf044df999d4f4475dfda05,lfw,lfw:Alex_Penelas:Alex_Penelas_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2483267188072204,False,True,False,True,True,1.2182136007797375,True,threshold_crossing,1,42,8
gradcam-08a11e88df493b97ff1b,population-dbf044df999d4f4475dfda05,lfw,lfw:Rod_Blagojevich:Rod_Blagojevich_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.1848285794258117,True,True,False,True,True,1.196293625354616,True,threshold_crossing,2,42,8
gradcam-23f0f71305e77beba855,population-dbf044df999d4f4475dfda05,lfw,lfw:Gianna_Angelopoulos-Daskalaki:Gianna_Angelopoulos-Daskalaki_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2646792531013489,False,True,False,True,True,1.1915755777985808,True,threshold_crossing,3,42,8
gradcam-d7fe39830d78ef6101cb,population-dbf044df999d4f4475dfda05,lfw,lfw:Allyson_Felix:Allyson_Felix_0005,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.280948281288147,False,True,False,True,True,1.1814888970940118,True,threshold_crossing,4,42,8
gradcam-0ab7ba7e21d7c25f036d,population-dbf044df999d4f4475dfda05,lfw,lfw:Kate_Winslet:Kate_Winslet_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2191169112920761,True,True,False,True,True,1.1775244869318566,True,threshold_crossing,5,42,8
gradcam-7ec2336438e08c6ee93a,population-dbf044df999d4f4475dfda05,lfw,lfw:Branko_Crvenkovski:Branko_Crvenkovski_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2661677747964859,False,True,False,True,True,1.1720244686318946,True,threshold_crossing,6,42,8
gradcam-a8e1efe4f77b4966cea6,population-dbf044df999d4f4475dfda05,lfw,lfw:Robby_Ginepri:Robby_Ginepri_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2942403256893158,True,True,False,True,True,1.1715084173228822,True,threshold_crossing,7,42,8
gradcam-23d36a8abc790d4be993,population-dbf044df999d4f4475dfda05,lfw,lfw:Torri_Edwards:Torri_Edwards_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3252090662717819,False,True,False,True,True,1.1690279434176167,True,threshold_crossing,8,42,8
gradcam-9441bc7f6dfc46a22e4a,population-dbf044df999d4f4475dfda05,lfw,lfw:Amelia_Vega:Amelia_Vega_0006,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0399496555328369,True,False,False,True,True,1.2166468089063067,True,high_error,1,42,8
gradcam-095c626111a2ea655746,population-dbf044df999d4f4475dfda05,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0018,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0268709063529968,True,False,False,True,True,1.2098684891525222,True,high_error,2,42,8
gradcam-2318f7be924bbfdc0534,population-dbf044df999d4f4475dfda05,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0008,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0302703380584716,True,False,False,True,True,1.2030144373811478,True,high_error,3,42,8
gradcam-e58715bb4462312885e8,population-dbf044df999d4f4475dfda05,lfw,lfw:Sophia_Loren:Sophia_Loren_0007,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0419678688049316,True,False,False,True,True,1.1954861781845705,True,high_error,4,42,8
gradcam-09417415f17e411810e1,population-dbf044df999d4f4475dfda05,lfw,lfw:Goldie_Hawn:Goldie_Hawn_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0087345838546752,True,False,False,True,True,1.1933076351270049,True,high_error,5,42,8
gradcam-27132cac1f39526fd904,population-dbf044df999d4f4475dfda05,lfw,lfw:Amelia_Vega:Amelia_Vega_0007,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0951048731803894,True,False,False,True,True,1.188399079316142,True,high_error,6,42,8
gradcam-806a36d27067452d9953,population-dbf044df999d4f4475dfda05,lfw,lfw:Alvaro_Uribe:Alvaro_Uribe_0028,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0024041533470153,True,False,False,True,True,1.1858227309749492,True,high_error,7,42,8
gradcam-53ea80c604a441d791f0,population-dbf044df999d4f4475dfda05,lfw,lfw:Alvaro_Uribe:Alvaro_Uribe_0024,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0097683668136596,True,False,False,True,True,1.18161194491171,True,high_error,8,42,8
gradcam-9512e282612656f2309b,population-dbf044df999d4f4475dfda05,lfw,lfw:Tyron_Garner:Tyron_Garner_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2346281111240387,False,False,False,True,True,1.2172806476434077,True,rank_flip,1,42,8
gradcam-4db678ba0c4467320428,population-dbf044df999d4f4475dfda05,lfw,lfw:Rod_Blagojevich:Rod_Blagojevich_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.1692516356706619,False,False,False,True,True,1.1998538920284334,True,rank_flip,2,42,8
gradcam-6ac7600cf5bcb54c86cb,population-dbf044df999d4f4475dfda05,lfw,lfw:Victoria_Clarke:Victoria_Clarke_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2600822150707245,False,False,False,True,True,1.1920928407040223,True,rank_flip,3,42,8
gradcam-a2f9ff288f339ef779ce,population-dbf044df999d4f4475dfda05,lfw,lfw:Ozzy_Osbourne:Ozzy_Osbourne_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2806325107812881,False,False,False,True,True,1.1884770829201865,True,rank_flip,4,42,8
gradcam-05e85a6c626e80495f9c,population-dbf044df999d4f4475dfda05,lfw,lfw:Chris_Byrd:Chris_Byrd_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.242178201675415,False,False,False,True,True,1.177210784621256,True,rank_flip,5,42,8
gradcam-5052479341bfc74913a7,population-dbf044df999d4f4475dfda05,lfw,lfw:Kalpana_Chawla:Kalpana_Chawla_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2228221148252487,False,False,False,True,True,1.1719421127253424,True,rank_flip,6,42,8
gradcam-50ae30e493a863f8978a,population-dbf044df999d4f4475dfda05,lfw,lfw:Barbara_Walters:Barbara_Walters_0004,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.1626563668251037,False,False,False,True,True,1.1716574136623368,True,rank_flip,7,42,8
gradcam-8a92559edf05b29358ec,population-dbf044df999d4f4475dfda05,lfw,lfw:Kalpana_Chawla:Kalpana_Chawla_0005,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.1684834361076355,False,False,False,True,True,1.166082628019481,True,rank_flip,8,42,8
gradcam-40880c2682abcc6013e9,population-dbf044df999d4f4475dfda05,lfw,lfw:David_Beckham:David_Beckham_0008,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.1730853617191314,True,False,False,True,True,0.8663517408983324,True,stable,1,42,8
gradcam-7d523e1af3f2e09b0b4b,population-dbf044df999d4f4475dfda05,lfw,lfw:Mahmoud_Abbas:Mahmoud_Abbas_0006,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0923196077346801,True,False,False,True,True,0.8668495011285878,True,stable,2,42,8
gradcam-df0b3a37242cfb243cb2,population-dbf044df999d4f4475dfda05,lfw,lfw:Mahmoud_Abbas:Mahmoud_Abbas_0024,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0971986055374145,True,False,False,True,True,0.8821691177575863,True,stable,3,42,8
gradcam-34d150eac8d8a5367840,population-dbf044df999d4f4475dfda05,lfw,lfw:Jacques_Rogge:Jacques_Rogge_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.053396463394165,True,False,False,True,True,0.8873411980045002,True,stable,4,42,8
gradcam-7cfdf790e59afb640f10,population-dbf044df999d4f4475dfda05,lfw,lfw:Gray_Davis:Gray_Davis_0025,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0515516400337219,True,False,False,True,True,0.8891115594689993,True,stable,5,42,8
gradcam-8b98368b0a34ea28e481,population-dbf044df999d4f4475dfda05,lfw,lfw:Mahmoud_Abbas:Mahmoud_Abbas_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.123444378376007,True,False,False,True,True,0.889473716990458,True,stable,6,42,8
gradcam-2714e8e96321ec4d8d8e,population-dbf044df999d4f4475dfda05,lfw,lfw:Jack_Straw:Jack_Straw_0023,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0883891582489013,True,False,False,True,True,0.8926502500936964,True,stable,7,42,8
gradcam-9c95fc14cedcdd066083,population-dbf044df999d4f4475dfda05,lfw,lfw:Mahmoud_Abbas:Mahmoud_Abbas_0005,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.123307466506958,True,False,False,True,True,0.8975380665395662,True,stable,8,42,8
gradcam-10b7e4dd844651f68a01,population-dbf044df999d4f4475dfda05,lfw,lfw:Alex_Penelas:Alex_Penelas_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2805385589599609,False,True,False,True,True,1.2182136007797375,True,threshold_crossing,1,42,8
gradcam-9832050aa7f1e86e6888,population-dbf044df999d4f4475dfda05,lfw,lfw:Jean-Claude_Braquet:Jean-Claude_Braquet_0001,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2815216183662414,False,True,False,True,True,1.1996974271814065,True,threshold_crossing,2,42,8
gradcam-c1a525ca9c2faec79c52,population-dbf044df999d4f4475dfda05,lfw,lfw:Rod_Blagojevich:Rod_Blagojevich_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2297550439834594,True,True,False,True,True,1.196293625354616,True,threshold_crossing,3,42,8
gradcam-8c75ff923a64e4b27ad9,population-dbf044df999d4f4475dfda05,lfw,lfw:Gianna_Angelopoulos-Daskalaki:Gianna_Angelopoulos-Daskalaki_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.305704653263092,False,True,False,True,True,1.1915755777985808,True,threshold_crossing,4,42,8
gradcam-60ce43f2f77093f092a4,population-dbf044df999d4f4475dfda05,lfw,lfw:Liu_Mingkang:Liu_Mingkang_0002,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3172535896301269,False,True,False,True,True,1.182586527427559,True,threshold_crossing,5,42,8
gradcam-01901a9c61135deae895,population-dbf044df999d4f4475dfda05,lfw,lfw:Allyson_Felix:Allyson_Felix_0005,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3263852596282959,False,True,False,True,True,1.1814888970940118,True,threshold_crossing,6,42,8
gradcam-50f355e9ea24f3dc28c2,population-dbf044df999d4f4475dfda05,lfw,lfw:Kate_Winslet:Kate_Winslet_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.248084083199501,True,True,False,True,True,1.1775244869318566,True,threshold_crossing,7,42,8
gradcam-e0bab0a6a3f0ea2eca13,population-dbf044df999d4f4475dfda05,lfw,lfw:Branko_Crvenkovski:Branko_Crvenkovski_0003,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3352788537740707,False,True,False,True,True,1.1720244686318946,True,threshold_crossing,8,42,8
gradcam-e9b596a7fbb4d0b9a406,population-dbf044df999d4f4475dfda05,lfw,lfw:George_Robertson:George_Robertson_0018,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.0443785935640335,True,False,False,True,True,0.0083897895553473,True,high_error,1,42,8
gradcam-8eae8cf567304d4554c2,population-dbf044df999d4f4475dfda05,lfw,lfw:Sachiko_Yamada:Sachiko_Yamada_0004,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0104535222053527,True,False,False,True,True,0.0077931219869326,True,high_error,2,42,8
gradcam-fce5f8f31177cb2f6f92,population-dbf044df999d4f4475dfda05,lfw,lfw:Vicki_Zhao_Wei:Vicki_Zhao_Wei_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0195011645555496,True,False,False,True,True,0.0077537480587968,True,high_error,3,42,8
gradcam-c09eafb2fb0e96a82eae,population-dbf044df999d4f4475dfda05,lfw,lfw:Vicki_Zhao_Wei:Vicki_Zhao_Wei_0001,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0201951414346694,True,False,False,True,True,0.0076732004473714,True,high_error,4,42,8
gradcam-aaf7f8a34bb7582f9963,population-dbf044df999d4f4475dfda05,lfw,lfw:Zhang_Ziyi:Zhang_Ziyi_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0115271732211112,True,False,False,True,True,0.0075820845951023,True,high_error,5,42,8
gradcam-4da1b63bc184283f99bb,population-dbf044df999d4f4475dfda05,lfw,lfw:Zhang_Ziyi:Zhang_Ziyi_0001,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.0061477273702621,True,False,False,True,True,0.0075429879003006,True,high_error,6,42,8
gradcam-e260e6757ea1b384f405,population-dbf044df999d4f4475dfda05,lfw,lfw:Allyson_Felix:Allyson_Felix_0004,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0297905653715133,True,False,False,True,True,0.0066969196746838,True,high_error,7,42,8
gradcam-e4617b93047df49c5252,population-dbf044df999d4f4475dfda05,lfw,lfw:Takashi_Sorimachi:Takashi_Sorimachi_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0226804167032241,True,False,False,True,True,0.0065411335408451,True,high_error,8,42,8
gradcam-a13e0055bb5edf7d92ff,population-dbf044df999d4f4475dfda05,lfw,lfw:Zhang_Ziyi:Zhang_Ziyi_0004,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0352047607302665,False,False,False,True,True,0.0076674909747365,True,rank_flip,1,42,8
gradcam-b63d4a22260fd1650caa,population-dbf044df999d4f4475dfda05,lfw,lfw:Sachiko_Yamada:Sachiko_Yamada_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0207043141126632,False,False,False,True,True,0.0065936740672889,True,rank_flip,2,42,8
gradcam-80e7d96f3e980c85ad6b,population-dbf044df999d4f4475dfda05,lfw,lfw:Ashanti:Ashanti_0003,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0140682011842727,False,False,False,True,True,0.0063531844499471,True,rank_flip,3,42,8
gradcam-ff5daf69619fd199c923,population-dbf044df999d4f4475dfda05,lfw,lfw:Ashanti:Ashanti_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0171113014221191,False,False,False,True,True,0.0056939525234234,True,rank_flip,4,42,8
gradcam-a111d072ff72d31d4b78,population-dbf044df999d4f4475dfda05,lfw,lfw:Chanda_Rubin:Chanda_Rubin_0005,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.032902754843235,False,False,False,True,True,0.0056885635502118,True,rank_flip,5,42,8
gradcam-0932ce477e00442c5f1b,population-dbf044df999d4f4475dfda05,lfw,lfw:Ahmad_Masood:Ahmad_Masood_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0088447704911232,False,False,False,True,True,0.0056496613906775,True,rank_flip,6,42,8
gradcam-3b8fc426db35e30be098,population-dbf044df999d4f4475dfda05,lfw,lfw:Chris_Byrd:Chris_Byrd_0001,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0115119665861129,False,False,False,True,True,0.0055263589922502,True,rank_flip,7,42,8
gradcam-d331d4a0ead2d72706a7,population-dbf044df999d4f4475dfda05,lfw,lfw:Gao_Qiang:Gao_Qiang_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.0024831742048263,False,False,False,True,True,0.005414303527997,True,rank_flip,8,42,8
gradcam-5e65a68979b3fcef97bd,population-dbf044df999d4f4475dfda05,lfw,lfw:Lars_Von_Trier:Lars_Von_Trier_0003,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0233866721391677,True,False,False,True,True,0.0029544829361759,True,stable,1,42,8
gradcam-2ef3880598c35d5c3553,population-dbf044df999d4f4475dfda05,lfw,lfw:Vladimir_Spidla:Vladimir_Spidla_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0051015615463256,True,False,False,True,True,0.0030261084550271,True,stable,2,42,8
gradcam-eefa02ca2616aeb0311f,population-dbf044df999d4f4475dfda05,lfw,lfw:Paul_Burrell:Paul_Burrell_0008,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.0006961226463317,True,False,False,True,True,0.0030289695593507,True,stable,3,42,8
gradcam-d130b775dd296cccf41d,population-dbf044df999d4f4475dfda05,lfw,lfw:Lindsey_Graham:Lindsey_Graham_0001,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.023532822728157,True,False,False,True,True,0.0030595890079144,True,stable,4,42,8
gradcam-2b1e873f75304fe88ff9,population-dbf044df999d4f4475dfda05,lfw,lfw:Jacques_Rogge:Jacques_Rogge_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.0031015276908874,True,False,False,True,True,0.0030674748494145,True,stable,5,42,8
gradcam-64be7d292bcded8a09dc,population-dbf044df999d4f4475dfda05,lfw,lfw:Paul_Burrell:Paul_Burrell_0002,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.0008121132850646,True,False,False,True,True,0.0030764297206312,True,stable,6,42,8
gradcam-486f830a190e54afbaaa,population-dbf044df999d4f4475dfda05,lfw,lfw:Paul_Burrell:Paul_Burrell_0001,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.000410258769989,True,False,False,True,True,0.0031113641829964,True,stable,7,42,8
gradcam-68e8f7b2cc25e3004911,population-dbf044df999d4f4475dfda05,lfw,lfw:Arnold_Schwarzenegger:Arnold_Schwarzenegger_0013,magface-6931178ad2025e1b3799,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.0027199387550354,True,False,False,True,True,0.0031281148269623,True,stable,8,42,8
gradcam-f90582a31c0e43889560,population-dbf044df999d4f4475dfda05,lfw,lfw:George_Robertson:George_Robertson_0018,magface-6931178ad2025e1b3799,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,6.139278411865234e-06,True,False,False,True,True,0.0083897895553473,True,high_error,1,42,8
gradcam-b7aa0c10ee91d938ae0d,population-dbf044df999d4f4475dfda05,lfw,lfw:Sachiko_Yamada:Sachiko_Yamada_0004,magface-6931178ad2025e1b3799,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,9.566545486450195e-06,True,False,False,True,True,0.0077931219869326,True,high_error,2,42,8
