partition_seed,target_fpir,reference_method,candidate_method,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,bootstrap_seed,dataset_id,model,model_uid,compression_profile,source_run_id,family,result_dir,reference_realized_fpir,candidate_realized_fpir,candidate_fallback_query_count,candidate_target_met,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
8972,0.3,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,468,467,467,476,-0.0021008403361344,-0.0076146975626767,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-c872604ac3d4baa6b019ca49\fiqa-continuous-0090806adcecd115fb106d51,,,,,,,,
8972,0.3,fiqa_5bin,continuous_fiqa,fpir,826,849,809,1688,0.0136255924170616,0.0047393364928909,0.0225118483412322,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-c872604ac3d4baa6b019ca49\fiqa-continuous-0090806adcecd115fb106d51,,,,,,,,
8972,0.3,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,468,467,467,476,-0.0021008403361344,-0.0076146975626767,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-c872604ac3d4baa6b019ca49\fiqa-continuous-0090806adcecd115fb106d51,,,,,,,,
8972,0.01,baseline,plus_outside,fpir,67,65,56,1688,-0.0011848341232227,-0.0065165876777251,0.0041469194312796,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.039691943127962,0.0385071090047393,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.01,baseline,plus_outside,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.039691943127962,0.0385071090047393,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.01,baseline,plus_entropy,fpir,67,52,48,1688,-0.0088862559241706,-0.0148104265402843,-0.0035545023696682,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.039691943127962,0.0308056872037914,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.01,baseline,plus_entropy,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.039691943127962,0.0308056872037914,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.01,baseline,plus_both,fpir,67,57,52,1688,-0.0059241706161137,-0.0112559241706161,-0.0005924170616113,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.039691943127962,0.0337677725118483,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.01,baseline,plus_both,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.039691943127962,0.0337677725118483,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.05,baseline,plus_outside,fpir,208,200,187,1688,-0.0047393364928909,-0.0118483412322274,0.0017772511848341,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.1232227488151658,0.1184834123222748,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.05,baseline,plus_outside,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.1232227488151658,0.1184834123222748,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.05,baseline,plus_entropy,fpir,208,183,177,1688,-0.0148104265402843,-0.0219194312796208,-0.0077014218009478,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.1232227488151658,0.1084123222748815,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.05,baseline,plus_entropy,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.1232227488151658,0.1084123222748815,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.05,baseline,plus_both,fpir,208,183,175,1688,-0.0148104265402843,-0.0225118483412322,-0.0076866113744076,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.1232227488151658,0.1084123222748815,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.05,baseline,plus_both,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.1232227488151658,0.1084123222748815,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,baseline,plus_outside,fpir,342,338,338,1688,-0.0023696682464454,-0.0047393364928909,-0.0005924170616113,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.20260663507109,0.2002369668246445,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,baseline,plus_outside,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.20260663507109,0.2002369668246445,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,baseline,plus_entropy,fpir,342,323,310,1688,-0.0112559241706161,-0.0195497630331753,-0.0035545023696682,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.20260663507109,0.1913507109004739,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,baseline,plus_entropy,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.20260663507109,0.1913507109004739,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,baseline,plus_both,fpir,342,314,299,1688,-0.0165876777251184,-0.0254739336492891,-0.0077014218009478,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.20260663507109,0.1860189573459715,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,baseline,plus_both,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.20260663507109,0.1860189573459715,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,plus_outside,fpir,627,625,605,1688,-0.0011848341232227,-0.0088862559241706,0.0065165876777251,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.3714454976303317,0.370260663507109,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,plus_outside,tpir_at_rank_k,467,467,467,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.3714454976303317,0.370260663507109,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,plus_entropy,fpir,627,594,575,1688,-0.0195497630331753,-0.0296208530805687,-0.0100710900473933,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.3714454976303317,0.3518957345971564,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,plus_entropy,tpir_at_rank_k,467,467,467,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.3714454976303317,0.3518957345971564,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,plus_both,fpir,627,583,569,1688,-0.0260663507109004,-0.0355450236966824,-0.0165876777251184,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.3714454976303317,0.3453791469194313,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,plus_both,tpir_at_rank_k,467,467,467,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.3714454976303317,0.3453791469194313,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,plus_outside,fpir,849,851,841,1688,0.0011848341232227,-0.0035545023696682,0.0059241706161137,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.5029620853080569,0.5041469194312796,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,plus_outside,tpir_at_rank_k,467,467,467,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.5029620853080569,0.5041469194312796,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,plus_entropy,fpir,849,799,764,1688,-0.0296208530805687,-0.0426540284360189,-0.0171800947867298,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.5029620853080569,0.4733412322274881,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,plus_entropy,tpir_at_rank_k,467,467,467,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.5029620853080569,0.4733412322274881,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,plus_both,fpir,849,820,780,1688,-0.0171800947867298,-0.0284360189573459,-0.0053317535545023,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.5029620853080569,0.485781990521327,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,plus_both,tpir_at_rank_k,467,467,467,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m64_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-d1a0293e5201019f58b9f4f4\saliency-incremental-81093254e4ceb96ec1a8162e,0.5029620853080569,0.485781990521327,6.0,False,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.01,global_safe,fiqa_2bin,fpir,28,27,27,1688,-0.0005924170616113,-0.0017772511848341,0.0,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,global_safe,fiqa_2bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,global_safe,fiqa_5bin,fpir,28,27,23,1688,-0.0005924170616113,-0.0041469194312796,0.0029620853080568,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,global_safe,fiqa_5bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,global_safe,continuous_fiqa,fpir,28,24,22,1688,-0.0023696682464454,-0.0059241706161137,0.0005924170616113,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,global_safe,continuous_fiqa,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,fiqa_2bin,fiqa_5bin,fpir,27,27,23,1688,0.0,-0.0029620853080568,0.002976895734597,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,fiqa_2bin,continuous_fiqa,fpir,27,24,21,1688,-0.0017772511848341,-0.0053317535545023,0.0017772511848341,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,fiqa_5bin,continuous_fiqa,fpir,27,24,20,1688,-0.0017772511848341,-0.0053317535545023,0.0023696682464454,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,global_safe,fiqa_2bin,fpir,95,95,83,1688,0.0,-0.0059241706161137,0.0059241706161137,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,global_safe,fiqa_2bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,global_safe,fiqa_5bin,fpir,95,84,79,1688,-0.0065165876777251,-0.0124407582938388,-0.0011848341232227,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,global_safe,fiqa_5bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,global_safe,continuous_fiqa,fpir,95,84,78,1688,-0.0065165876777251,-0.0124407582938388,-0.0011848341232227,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,global_safe,continuous_fiqa,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,fiqa_2bin,fiqa_5bin,fpir,95,84,80,1688,-0.0065165876777251,-0.0118483412322274,-0.0017772511848341,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,fiqa_2bin,continuous_fiqa,fpir,95,84,66,1688,-0.0065165876777251,-0.0148104265402843,0.0011848341232227,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,fiqa_5bin,continuous_fiqa,fpir,84,84,68,1688,0.0,-0.0065165876777251,0.0065165876777251,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.05,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.1,global_safe,fiqa_2bin,fpir,186,190,168,1688,0.0023696682464454,-0.0053317535545023,0.0100710900473933,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.1,global_safe,fiqa_2bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.1,global_safe,fiqa_5bin,fpir,186,183,161,1688,-0.0017772511848341,-0.0100710900473933,0.0059241706161137,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.1,global_safe,fiqa_5bin,tpir_at_rank_k,466,466,466,476,0.0,0.0,0.0,mated_identity_cluster,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
8972,0.1,global_safe,continuous_fiqa,fpir,186,172,164,1688,-0.0082938388625592,-0.0148104265402843,-0.0017772511848341,query,2000,8972,lfw,arcface,arcface-7972a704552df378345f,pq_512_m32_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-5b05781aeeb4c591025fff00\fiqa-continuous-f58a2079963ff0d3deb171f0,,,,,,,,
