schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,partition_seed,tpir_cluster95_low,tpir_cluster95_high,dataset_id,model,compression_profile,source_run_id,family,result_dir,fallback_query_count,fallback_query_fraction,saliency_branch_enabled,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.05,negative_squared_l2_adc,182159,121736,60423,5717,205,0.0469622790300322,0.045788092032847,0.0481650569261124,0.0033927477947139,0.0029596151245358,0.0038890211574501,True,True,False,8972,0.0021366672561827,0.0049245023284337,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.1,negative_squared_l2_adc,182159,121736,60423,11124,509,0.0913780640073601,0.0897722887835521,0.09300962708043,0.008423944524436,0.0077258166268988,0.0091845734274456,True,True,False,8972,0.0057782070551235,0.0117459199055175,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.1,negative_squared_l2_adc,182159,121736,60423,11035,480,0.0906469737793257,0.0890470608698854,0.0922727206766291,0.0079439948364033,0.0072667684217064,0.0086837832793538,True,True,False,8972,0.0055092371137981,0.0109414241211016,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.1,negative_squared_l2_adc,182159,121736,60423,11039,495,0.0906798317671025,0.0890796547048182,0.092305840743605,0.0081922446750409,0.0075041290032958,0.0089428908115321,True,True,False,8972,0.0057088754235456,0.0113454394107197,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.2,negative_squared_l2_adc,182159,121736,60423,22162,1054,0.1820496812775185,0.1798920359339466,0.1842273922469655,0.0174436886616023,0.0164300820519916,0.0185186494692456,True,True,False,8972,0.0130935915916057,0.0226604243927218,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.2,negative_squared_l2_adc,182159,121736,60423,22092,1066,0.181474666491424,0.1793197046336083,0.1836497302639024,0.0176422885325124,0.0166228529546795,0.0187230530575719,True,True,False,8972,0.0132633110992568,0.0228753949325053,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.2,negative_squared_l2_adc,182159,121736,60423,22126,1050,0.1817539593875271,0.179597693111252,0.1839303099524823,0.0173774887046323,0.0163658328313256,0.0184505071929068,True,True,False,8972,0.0129981207163785,0.0226193507568654,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.3,negative_squared_l2_adc,182159,121736,60423,33204,1633,0.2727541565354537,0.2702594855306698,0.275263168869081,0.0270261324330139,0.0257629187858122,0.0283494819268578,True,True,False,8972,0.0214615536229467,0.0335507578268792,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.3,negative_squared_l2_adc,182159,121736,60423,33268,1663,0.273279884339883,0.2707836921717974,0.2757903846584918,0.0275226321102891,0.0262479014101525,0.028857435530053,True,True,False,8972,0.0218592834627083,0.0340994263109727,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.3,negative_squared_l2_adc,182159,121736,60423,33208,1636,0.2727870145232306,0.2702922483171112,0.2752961199845483,0.0270757824007414,0.0258114119175017,0.0284002824179219,True,True,False,8972,0.0215107805401504,0.0335853922097224,survface,arcface,pq_512_m32_b8,20260902-R001-61915edf,saliency,C:\ronbun\results\calibration\matrix\jobs\job-6d3e47e95b401c5602984bd4\saliency-incremental-5ad4f78787a0ac4058e63458,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,global_safe,0.01,negative_squared_l2_adc,2164,1688,476,21,466,0.0124407582938388,0.0081513346749306,0.018944264963967,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_2bin,0.01,negative_squared_l2_adc,2164,1688,476,18,466,0.0106635071090047,0.0067557561318239,0.0167934119140198,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_5bin,0.01,negative_squared_l2_adc,2164,1688,476,18,466,0.0106635071090047,0.0067557561318239,0.0167934119140198,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,continuous_fiqa,0.01,negative_squared_l2_adc,2164,1688,476,22,466,0.0130331753554502,0.0086225574626424,0.0196551860406064,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,global_safe,0.05,negative_squared_l2_adc,2164,1688,476,62,466,0.0367298578199052,0.0287572655326334,0.0468062325446666,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,True,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_2bin,0.05,negative_squared_l2_adc,2164,1688,476,57,466,0.0337677725118483,0.0261543658484576,0.043498412907086,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,True,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_5bin,0.05,negative_squared_l2_adc,2164,1688,476,58,466,0.0343601895734597,0.0266736272277227,0.0441612953921722,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,True,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,continuous_fiqa,0.05,negative_squared_l2_adc,2164,1688,476,56,466,0.0331753554502369,0.0256357965524316,0.0428348383387607,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,True,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,global_safe,0.1,negative_squared_l2_adc,2164,1688,476,118,467,0.0699052132701421,0.0586923052865677,0.0830712491944039,0.98109243697479,0.9644605166317526,0.990021409806255,True,True,False,8972,0.96961115532361,0.9915987360002236,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_2bin,0.1,negative_squared_l2_adc,2164,1688,476,113,467,0.0669431279620853,0.0559768923053321,0.0798759428538831,0.98109243697479,0.9644605166317526,0.990021409806255,True,True,False,8972,0.96961115532361,0.9915987360002236,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_5bin,0.1,negative_squared_l2_adc,2164,1688,476,131,468,0.07760663507109,0.0657806989307639,0.0913507257867744,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,continuous_fiqa,0.1,negative_squared_l2_adc,2164,1688,476,112,467,0.0663507109004739,0.0554345906535646,0.0792361006412993,0.98109243697479,0.9644605166317526,0.990021409806255,True,True,False,8972,0.96961115532361,0.9915987360002236,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,global_safe,0.2,negative_squared_l2_adc,2164,1688,476,251,468,0.1486966824644549,0.1325220236591161,0.1664666647805755,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_2bin,0.2,negative_squared_l2_adc,2164,1688,476,251,468,0.1486966824644549,0.1325220236591161,0.1664666647805755,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_5bin,0.2,negative_squared_l2_adc,2164,1688,476,266,468,0.1575829383886255,0.1409815556010419,0.1757392908039189,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,continuous_fiqa,0.2,negative_squared_l2_adc,2164,1688,476,260,468,0.1540284360189573,0.1375953440656381,0.1720326391532151,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,global_safe,0.3,negative_squared_l2_adc,2164,1688,476,453,468,0.2683649289099526,0.2477699419630256,0.2900118070756244,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_2bin,0.3,negative_squared_l2_adc,2164,1688,476,465,468,0.2754739336492891,0.2546896018290862,0.2972778735817792,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_5bin,0.3,negative_squared_l2_adc,2164,1688,476,468,469,0.2772511848341232,0.2564205748889664,0.2990933321149527,0.9852941176470588,0.9699594042141853,0.992858608917604,True,True,False,8972,0.975043449197861,0.9948740554156172,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,continuous_fiqa,0.3,negative_squared_l2_adc,2164,1688,476,463,468,0.2742890995260663,0.2535358533420227,0.2960673343401401,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-e316b0dfe242bf2afeb48714\fiqa-continuous-08b7c072c490d6840eaaa155,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_outside,0.01,negative_squared_l2_adc,2164,1688,476,21,466,0.0124407582938388,0.0081513346749306,0.018944264963967,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_entropy,0.01,negative_squared_l2_adc,2164,1688,476,15,466,0.0088862559241706,0.0053925593220963,0.0146101771306936,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_both,0.01,negative_squared_l2_adc,2164,1688,476,17,466,0.0100710900473933,0.0062973698931021,0.0160696542883903,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_outside,0.05,negative_squared_l2_adc,2164,1688,476,56,466,0.0331753554502369,0.0256357965524316,0.0428348383387607,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,True,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_entropy,0.05,negative_squared_l2_adc,2164,1688,476,58,466,0.0343601895734597,0.0266736272277227,0.0441612953921722,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,True,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_both,0.05,negative_squared_l2_adc,2164,1688,476,56,466,0.0331753554502369,0.0256357965524316,0.0428348383387607,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,True,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_outside,0.1,negative_squared_l2_adc,2164,1688,476,119,468,0.0704976303317535,0.0592361473885699,0.083709550956753,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_entropy,0.1,negative_squared_l2_adc,2164,1688,476,110,467,0.0651658767772511,0.0543507940074803,0.0779556095586812,0.98109243697479,0.9644605166317526,0.990021409806255,True,True,False,8972,0.96961115532361,0.9915987360002236,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_both,0.1,negative_squared_l2_adc,2164,1688,476,114,468,0.0675355450236966,0.0565194584649603,0.0805155205586062,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_outside,0.2,negative_squared_l2_adc,2164,1688,476,263,468,0.1558056872037914,0.1392880575197001,0.1738863572922069,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_entropy,0.2,negative_squared_l2_adc,2164,1688,476,255,468,0.1510663507109004,0.1347759287689007,0.1689413351281961,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_both,0.2,negative_squared_l2_adc,2164,1688,476,261,468,0.1546208530805687,0.1381594940267866,0.1726506330564179,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_outside,0.3,negative_squared_l2_adc,2164,1688,476,465,468,0.2754739336492891,0.2546896018290862,0.2972778735817792,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_entropy,0.3,negative_squared_l2_adc,2164,1688,476,460,468,0.2725118483412322,0.251805582815627,0.2942511732734819,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,plus_both,0.3,negative_squared_l2_adc,2164,1688,476,458,468,0.2713270142180095,0.2506523050443187,0.2930401633160877,0.9831932773109244,0.9671902556021648,0.9914597141827336,True,True,False,8972,0.9722948256391944,0.9934358069047232,lfw,adaface,pq_512_m128_b8,20260830-R001-2c810919,saliency,C:\ronbun\results\calibration\matrix\jobs\job-8255f3752f2540aafb744f77\saliency-incremental-a9ba3bff7e3259b5ac2af4d5,0.0,0.0,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,global_safe,0.01,negative_squared_l2_adc,2164,1688,476,15,467,0.0088862559241706,0.0053925593220963,0.0146101771306936,0.98109243697479,0.9644605166317526,0.990021409806255,True,False,False,8972,0.96961115532361,0.9915987360002236,lfw,adaface,pq_512_m64_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-ad5d6caa05e31ba26023ca89\fiqa-continuous-3490f51670cf375bf398add6,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_2bin,0.01,negative_squared_l2_adc,2164,1688,476,24,466,0.0142180094786729,0.0095729091901209,0.0210691220418306,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m64_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-ad5d6caa05e31ba26023ca89\fiqa-continuous-3490f51670cf375bf398add6,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,fiqa_5bin,0.01,negative_squared_l2_adc,2164,1688,476,15,466,0.0088862559241706,0.0053925593220963,0.0146101771306936,0.9789915966386554,0.9617644856813208,0.9885493974097956,True,False,False,8972,0.966367174025526,0.9896913841995072,lfw,adaface,pq_512_m64_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-ad5d6caa05e31ba26023ca89\fiqa-continuous-3490f51670cf375bf398add6,,,,,,,
2,genuine-score-topk-v2,20,adaface-4df25b75e065b0b9ed43,continuous_fiqa,0.01,negative_squared_l2_adc,2164,1688,476,16,467,0.0094786729857819,0.0058428562174001,0.0153420240997411,0.98109243697479,0.9644605166317526,0.990021409806255,True,False,False,8972,0.96961115532361,0.9915987360002236,lfw,adaface,pq_512_m64_b8,20260830-R001-2c810919,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-ad5d6caa05e31ba26023ca89\fiqa-continuous-3490f51670cf375bf398add6,,,,,,,
